pair_id,traded_on,close_rate,daily_return,ma_10,ma_20,volatility_20,rsi_14,high_impact_eur_ratio,high_impact_usd_ratio,target
EURUSD,2021-08-02,1.18744000,0.02695599,1.18287700,1.18213200,0.23553305,54.54725443,0.08777880,0.27705255,-1.20000000
EURUSD,2021-08-03,1.18732000,-0.01010577,1.18391300,1.18215200,0.23551671,54.28894338,0.08777880,0.27705255,-39.30000000
EURUSD,2021-08-04,1.18339000,-0.33099754,1.18456900,1.18197350,0.24699834,46.51932831,0.08777880,0.27705255,-10.80000000
EURUSD,2021-08-05,1.18231000,-0.09126324,1.18501500,1.18217250,0.18316317,44.62906715,0.08777880,0.27705255,-63.50000000
EURUSD,2021-08-06,1.17596000,-0.53708418,1.18455900,1.18181050,0.19765230,35.49623760,0.08777880,0.27705255,-0.50000000
EURUSD,2021-08-08,1.17591000,-0.00425185,1.18393500,1.18154800,0.19485450,35.43474853,0.08777880,0.27705255,-20.30000000
EURUSD,2021-08-09,1.17388000,-0.17263226,1.18278100,1.18121850,0.19762913,32.93987679,0.08777880,0.27705255,-20.40000000
EURUSD,2021-08-10,1.17184000,-0.17378267,1.18118400,1.18078800,0.20016263,30.60766552,0.08777880,0.27705255,26.00000000
EURUSD,2021-08-11,1.17444000,0.22187329,1.17996100,1.18054400,0.20766649,36.75387947,0.08777880,0.27705255,-4.90000000
EURUSD,2021-08-12,1.17395000,-0.04172201,1.17864400,1.18036750,0.20530065,36.10484308,0.08777880,0.27705255,53.80000000
EURUSD,2021-08-13,1.17933000,0.45828187,1.17783300,1.18035500,0.22750445,47.14179512,0.08777880,0.27705255,-3.30000000
EURUSD,2021-08-15,1.17900000,-0.02798199,1.17700100,1.18045700,0.22163124,46.60996088,0.08777880,0.27705255,-21.70000000
EURUSD,2021-08-16,1.17683000,-0.18405428,1.17634500,1.18045700,0.22578776,43.16170670,0.08777880,0.27705255,-51.90000000
EURUSD,2021-08-17,1.17164000,-0.44101527,1.17527800,1.18014650,0.24515701,36.25353397,0.08777880,0.27705255,-41.20000000
EURUSD,2021-08-18,1.16752000,-0.35164385,1.17443400,1.17949650,0.24785864,31.89004174,0.08777880,0.27705255,10.10000000
EURUSD,2021-08-19,1.16853000,0.08650815,1.17369600,1.17881550,0.24600512,33.98761962,0.08777880,0.27705255,9.80000000
EURUSD,2021-08-20,1.16951000,0.08386605,1.17325900,1.17802000,0.23578461,36.04571966,0.08777880,0.27705255,24.90000000
EURUSD,2021-08-22,1.17200000,0.21290968,1.17327500,1.17722950,0.23647497,41.07278958,0.08777880,0.27705255,17.60000000
EURUSD,2021-08-23,1.17376000,0.15017065,1.17320700,1.17658400,0.24122920,44.39955068,0.08777880,0.27705255,0.50000000
EURUSD,2021-08-24,1.17381000,0.00425981,1.17319300,1.17591850,0.24066793,44.49541932,0.08777880,0.27705255,24.70000000
EURUSD,2021-08-25,1.17628000,0.21042588,1.17288800,1.17536050,0.24740222,49.15904425,0.08777880,0.27705255,-3.30000000
EURUSD,2021-08-26,1.17595000,-0.02805454,1.17258300,1.17479200,0.24729421,48.57185093,0.08777880,0.27705255,31.50000000
EURUSD,2021-08-27,1.17910000,0.26786853,1.17281000,1.17457750,0.24745645,54.19606415,0.08777880,0.27705255,12.80000000
EURUSD,2021-08-29,1.18038000,0.10855737,1.17368400,1.17448100,0.24836926,56.28798757,0.08777880,0.27705255,15.50000000
EURUSD,2021-08-30,1.18193000,0.13131364,1.17512500,1.17477950,0.21631263,58.74509951,0.08777880,0.27705255,-15.00000000
EURUSD,2021-08-31,1.18043000,-0.12691107,1.17631500,1.17500550,0.21892496,55.49411207,0.08777880,0.27705255,33.40000000
EURUSD,2021-09-01,1.18377000,0.28294774,1.17774100,1.17550000,0.22157655,60.70827539,0.08777880,0.27705255,40.90000000
EURUSD,2021-09-02,1.18786000,0.34550631,1.17932700,1.17630100,0.22533015,65.96645979,0.08777880,0.27705255,-1.30000000
EURUSD,2021-09-03,1.18773000,-0.01094405,1.18072400,1.17696550,0.22297240,65.66565984,0.08777880,0.27705255,-9.50000000
EURUSD,2021-09-05,1.18678000,-0.07998451,1.18202100,1.17760700,0.22402132,63.39084496,0.08777880,0.27705255,10.60000000
EURUSD,2021-09-06,1.18784000,0.08931731,1.18317700,1.17803250,0.20325845,64.85387143,0.08777880,0.27705255,-36.30000000
EURUSD,2021-09-07,1.18421000,-0.30559671,1.18400300,1.17829300,0.21689096,56.52328931,0.08777880,0.27705255,-24.00000000
EURUSD,2021-09-08,1.18181000,-0.20266676,1.18427400,1.17854200,0.21786061,51.78688735,0.08777880,0.27705255,12.10000000
EURUSD,2021-09-09,1.18302000,0.10238532,1.18453800,1.17911100,0.18915763,53.88496926,0.08777880,0.27705255,-20.10000000
EURUSD,2021-09-10,1.18101000,-0.16990414,1.18444600,1.17978550,0.17255984,49.99306289,0.08777880,0.27705255,-5.30000000
EURUSD,2021-09-12,1.18048000,-0.04487684,1.18445100,1.18038300,0.17389705,48.98832715,0.08777880,0.27705255,10.70000000
EURUSD,2021-09-13,1.18155000,0.09064110,1.18422900,1.18098500,0.17397096,51.12397939,0.08777880,0.27705255,-9.40000000
EURUSD,2021-09-14,1.18061000,-0.07955651,1.18350400,1.18141550,0.17195790,49.17617874,0.08777880,0.27705255,6.00000000
EURUSD,2021-09-15,1.18121000,0.05082119,1.18285200,1.18178800,0.16993189,50.47326143,0.08777880,0.27705255,-43.30000000
EURUSD,2021-09-16,1.17688000,-0.36657326,1.18186200,1.18194150,0.19190325,42.11913371,0.08777880,0.27705255,-44.90000000
EURUSD,2021-09-17,1.17239000,-0.38151723,1.18031700,1.18174700,0.20508490,35.54853967,0.08777880,0.27705255,-13.30000000
EURUSD,2021-09-19,1.17106000,-0.11344348,1.17900200,1.18150250,0.20622677,33.86336361,0.08777880,0.27705255,21.30000000
EURUSD,2021-09-20,1.17319000,0.18188650,1.17814000,1.18120700,0.20071869,38.86195578,0.08777880,0.27705255,-11.90000000
EURUSD,2021-09-21,1.17200000,-0.10143285,1.17703800,1.18078800,0.19885209,37.17163435,0.08777880,0.27705255,-13.30000000
EURUSD,2021-09-22,1.17067000,-0.11348123,1.17600400,1.18022500,0.19555502,35.32243131,0.08777880,0.27705255,34.30000000
EURUSD,2021-09-23,1.17410000,0.29299461,1.17536600,1.17990850,0.20869898,43.17385318,0.08777880,0.27705255,-22.90000000
EURUSD,2021-09-24,1.17181000,-0.19504301,1.17439200,1.17931050,0.19849551,39.70808422,0.08777880,0.27705255,4.00000000
EURUSD,2021-09-26,1.17221000,0.03413523,1.17355200,1.17852800,0.17682250,40.60497195,0.08777880,0.27705255,-30.50000000
EURUSD,2021-09-27,1.16916000,-0.26019229,1.17234700,1.17759950,0.18145033,36.18488579,0.08777880,0.27705255,-6.80000000
EURUSD,2021-09-28,1.16848000,-0.05816142,1.17150700,1.17668450,0.18150720,35.26323287,0.08777880,0.27705255,-80.90000000
EURUSD,2021-09-29,1.16039000,-0.69235246,1.17030700,1.17531200,0.22308800,26.58696048,0.08777880,0.27705255,-28.20000000
EURUSD,2021-09-30,1.15757000,-0.24302174,1.16895800,1.17398000,0.22072409,24.33895081,0.08777880,0.27705255,16.60000000
EURUSD,2021-10-01,1.15923000,0.14340385,1.16756200,1.17285100,0.22684354,28.18814056,0.08777880,0.27705255,-3.20000000
EURUSD,2021-10-03,1.15891000,-0.02760453,1.16625300,1.17164550,0.22267931,27.89354430,0.08777880,0.27705255,9.60000000
EURUSD,2021-10-04,1.15987000,0.08283646,1.16517300,1.17058850,0.22581206,30.24869700,0.08777880,0.27705255,-5.20000000
EURUSD,2021-10-05,1.15935000,-0.04483261,1.16369800,1.16953200,0.22581253,29.68314617,0.08777880,0.27705255,-38.00000000
EURUSD,2021-10-06,1.15555000,-0.32776987,1.16207200,1.16823200,0.22756884,25.87578982,0.08777880,0.27705255,-3.30000000
EURUSD,2021-10-07,1.15522000,-0.02855783,1.16037300,1.16696250,0.22822384,25.56906880,0.08777880,0.27705255,19.90000000
EURUSD,2021-10-08,1.15721000,0.17226156,1.15917800,1.16576250,0.23421957,30.88916948,0.08777880,0.27705255,0.10000000
EURUSD,2021-10-10,1.15722000,0.00086415,1.15805200,1.16477950,0.22669089,30.91589193,0.08777880,0.27705255,-12.70000000
EURUSD,2021-10-11,1.15595000,-0.10974577,1.15760800,1.16395750,0.21579880,29.36307591,0.08777880,0.27705255,-8.20000000
EURUSD,2021-10-12,1.15513000,-0.07093732,1.15736400,1.16316100,0.21556137,28.37218506,0.08777880,0.27705255,42.50000000
EURUSD,2021-10-13,1.15938000,0.36792396,1.15737900,1.16247050,0.23042429,39.72538921,0.08777880,0.27705255,14.10000000
EURUSD,2021-10-14,1.16079000,0.12161673,1.15756700,1.16191000,0.23363459,42.95583768,0.08777880,0.27705255,-9.60000000
EURUSD,2021-10-15,1.15983000,-0.08270230,1.15756300,1.16136800,0.23328016,41.33160776,0.08777880,0.27705255,-16.50000000
EURUSD,2021-10-17,1.15818000,-0.14226223,1.15744600,1.16057200,0.21988479,38.62810911,0.08777880,0.27705255,64.80000000
EURUSD,2021-10-18,1.16466000,0.55949852,1.15835700,1.16021450,0.25831392,51.92712965,0.08777880,0.27705255,-2.80000000
EURUSD,2021-10-19,1.16438000,-0.02404135,1.15927300,1.15982300,0.25787757,51.40874177,0.08777880,0.27705255,20.90000000
EURUSD,2021-10-20,1.16647000,0.17949467,1.16019900,1.15968850,0.25624345,55.01841749,0.08777880,0.27705255,-37.70000000
EURUSD,2021-10-21,1.16270000,-0.32319734,1.16074700,1.15939950,0.26548623,48.08008626,0.08777880,0.27705255,12.50000000
EURUSD,2021-10-22,1.16395000,0.10750839,1.16154700,1.15957750,0.21502953,50.31729010,0.08777880,0.27705255,24.30000000
EURUSD,2021-10-24,1.16638000,0.20877185,1.16267200,1.16001800,0.21011247,54.42829345,0.08777880,0.27705255,-63.00000000
EURUSD,2021-10-25,1.16008000,-0.54013272,1.16274200,1.16006050,0.24481324,44.21375183,0.08777880,0.27705255,0.60000000
EURUSD,2021-10-26,1.16014000,0.00517206,1.16267700,1.16012200,0.24470057,44.32092388,0.08777880,0.27705255,4.30000000
EURUSD,2021-10-27,1.16057000,0.03706449,1.16275100,1.16015700,0.24415351,45.13442147,0.08777880,0.27705255,70.70000000
EURUSD,2021-10-28,1.16764000,0.60918342,1.16369700,1.16057150,0.27871879,56.41098854,0.08777880,0.27705255,-123.50000000
EURUSD,2021-10-29,1.15529000,-1.05768901,1.16276000,1.16055850,0.36369363,40.68172128,0.08777880,0.27705255,-1.60000000
EURUSD,2021-10-31,1.15513000,-0.01384934,1.16183500,1.16055400,0.36364877,40.52407071,0.08777880,0.27705255,52.40000000
EURUSD,2021-11-01,1.16037000,0.45362860,1.16122500,1.16071200,0.37589048,47.67556461,0.08777880,0.27705255,-20.20000000
EURUSD,2021-11-02,1.15835000,-0.17408240,1.16079000,1.16076850,0.37824801,45.40883031,0.08777880,0.27705255,7.20000000
EURUSD,2021-11-03,1.15907000,0.06215738,1.16030200,1.16092450,0.37744218,46.38727983,0.08777880,0.27705255,-33.30000000
EURUSD,2021-11-04,1.15574000,-0.28729930,1.15923800,1.16095500,0.38306818,42.58560259,0.08777880,0.27705255,5.70000000
EURUSD,2021-11-05,1.15631000,0.04931905,1.15886100,1.16080150,0.37361670,43.44007969,0.08777880,0.27705255,-2.10000000
EURUSD,2021-11-07,1.15610000,-0.01816122,1.15845700,1.16056700,0.37227901,43.18507836,0.08777880,0.27705255,35.80000000
EURUSD,2021-11-08,1.15968000,0.30966179,1.15836800,1.16055950,0.37905426,48.71237582,0.08777880,0.27705255,-12.80000000
EURUSD,2021-11-09,1.15840000,-0.11037528,1.15744400,1.16057050,0.37849087,46.95352013,0.08777880,0.27705255,-103.60000000
EURUSD,2021-11-10,1.14804000,-0.89433702,1.15671900,1.15973950,0.40443032,35.71368323,0.08777880,0.27705255,-38.80000000
EURUSD,2021-11-11,1.14416000,-0.33796732,1.15562200,1.15872850,0.40858002,32.56915832,0.08777880,0.27705255,-0.30000000
EURUSD,2021-11-12,1.14413000,-0.00262201,1.15399800,1.15761150,0.40434129,32.54529763,0.08777880,0.27705255,14.20000000
EURUSD,2021-11-14,1.14555000,0.12411177,1.15271800,1.15675400,0.40347496,34.97368109,0.08777880,0.27705255,-71.90000000
EURUSD,2021-11-15,1.13836000,-0.62764611,1.15064700,1.15547450,0.41929419,29.23476503,0.08777880,0.27705255,-85.50000000
EURUSD,2021-11-16,1.12981000,-0.75108050,1.14805400,1.15364600,0.43547668,24.15815119,0.08777880,0.27705255,27.00000000
EURUSD,2021-11-17,1.13251000,0.23897824,1.14567400,1.15226750,0.43436340,28.38724424,0.08777880,0.27705255,27.10000000
EURUSD,2021-11-18,1.13522000,0.23929149,1.14358600,1.15102150,0.44099825,32.45824233,0.08777880,0.27705255,-72.80000000
EURUSD,2021-11-19,1.12794000,-0.64128539,1.14041200,1.14939000,0.45514679,27.87409960,0.08777880,0.27705255,-1.40000000
EURUSD,2021-11-21,1.12780000,-0.01241201,1.13735200,1.14739800,0.42114060,27.79280777,0.08777880,0.27705255,-42.00000000
EURUSD,2021-11-22,1.12360000,-0.37240646,1.13490800,1.14581350,0.37012549,25.39960776,0.08777880,0.27705255,6.70000000
EURUSD,2021-11-23,1.12427000,0.05962976,1.13291900,1.14427050,0.37178699,26.48708558,0.08777880,0.27705255,-28.50000000
EURUSD,2021-11-24,1.12142000,-0.25349783,1.13064800,1.14232300,0.34559976,24.82904894,0.08777880,0.27705255,6.70000000
EURUSD,2021-11-25,1.12209000,0.05974568,1.12830200,1.14051000,0.34938878,26.00177314,0.08777880,0.27705255,86.20000000
EURUSD,2021-11-26,1.13071000,0.76820932,1.12753700,1.13909200,0.40420710,39.15389371,0.08777880,0.27705255,-34.40000000
EURUSD,2021-11-28,1.12727000,-0.30423362,1.12728300,1.13766850,0.40458693,36.37534836,0.08777880,0.27705255,23.50000000
EURUSD,2021-11-29,1.12962000,0.20846825,1.12699400,1.13633400,0.40970489,39.53224581,0.08777880,0.27705255,35.30000000
EURUSD,2021-11-30,1.13315000,0.31249447,1.12678700,1.13518650,0.42038852,44.02507687,0.08777880,0.27705255,-9.00000000
EURUSD,2021-12-01,1.13225000,-0.07942461,1.12721800,1.13381500,0.40932101,43.14488361,0.08777880,0.27705255,-25.00000000
EURUSD,2021-12-02,1.12975000,-0.22079929,1.12741300,1.13238250,0.40994539,40.71008996,0.08777880,0.27705255,14.20000000
EURUSD,2021-12-03,1.13117000,0.12569152,1.12817000,1.13153900,0.37067826,42.68846189,0.08777880,0.27705255,-23.90000000
EURUSD,2021-12-05,1.12878000,-0.21128566,1.12862100,1.13077000,0.36698225,40.25385489,0.08777880,0.27705255,0.30000000
EURUSD,2021-12-06,1.12881000,0.00265774,1.12936000,1.13000400,0.36703289,40.29988071,0.08777880,0.27705255,2.60000000
EURUSD,2021-12-07,1.12907000,0.02303311,1.13005800,1.12918000,0.36495665,40.72605994,0.08777880,0.27705255,45.30000000
EURUSD,2021-12-08,1.13360000,0.40121516,1.13034700,1.12894200,0.35485440,47.72767793,0.08777880,0.27705255,-37.10000000
EURUSD,2021-12-09,1.12989000,-0.32727594,1.13060900,1.12894600,0.31984928,43.22444481,0.08777880,0.27705255,15.70000000
EURUSD,2021-12-10,1.13146000,0.13895158,1.13079300,1.12889350,0.31669613,45.56512346,0.08777880,0.27705255,-20.00000000
EURUSD,2021-12-12,1.12946000,-0.17676277,1.13042400,1.12860550,0.31351144,43.12599561,0.08777880,0.27705255,-17.20000000
EURUSD,2021-12-13,1.12774000,-0.15228516,1.12997300,1.12859550,0.28021626,41.08890782,0.08777880,0.27705255,-13.50000000
EURUSD,2021-12-14,1.12639000,-0.11970844,1.12963700,1.12852500,0.28148029,39.51135979,0.08777880,0.27705255,22.40000000
EURUSD,2021-12-15,1.12863000,0.19886540,1.12938300,1.12877650,0.27112363,43.39477183,0.08777880,0.27705255,49.10000000
EURUSD,2021-12-16,1.13354000,0.43504071,1.12985900,1.12924000,0.28638202,50.84434360,0.08777880,0.27705255,-98.40000000
EURUSD,2021-12-17,1.12370000,-0.86807700,1.12934800,1.12935400,0.34638315,39.59729500,0.08777880,0.27705255,12.20000000
EURUSD,2021-12-19,1.12492000,0.10856990,1.12893300,1.12949550,0.34691844,41.33014262,0.08777880,0.27705255,31.10000000
EURUSD,2021-12-20,1.12803000,0.27646410,1.12837600,1.12936150,0.30554884,45.61346369,0.08777880,0.27705255,-6.60000000
EURUSD,2021-12-21,1.12737000,-0.05850908,1.12812400,1.12936650,0.29800215,44.86488004,0.08777880,0.27705255,65.50000000
EURUSD,2021-12-22,1.13392000,0.58099825,1.12837000,1.12958150,0.32231204,53.09245806,0.08777880,0.27705255,-5.20000000
EURUSD,2021-12-23,1.13340000,-0.04585861,1.12876400,1.12959400,0.31504518,52.42362541,0.08777880,0.27705255,-23.80000000
EURUSD,2021-12-24,1.13102000,-0.20998765,1.12909200,1.12953250,0.31814937,49.35878817,0.08777880,0.27705255,8.40000000
EURUSD,2021-12-26,1.13186000,0.07426924,1.12963900,1.12963800,0.31443305,50.45963421,0.08777880,0.27705255,8.20000000
EURUSD,2021-12-27,1.13268000,0.07244712,1.13004400,1.12971350,0.31362455,51.56648165,0.08777880,0.27705255,-22.80000000
EURUSD,2021-12-28,1.13040000,-0.20129251,1.12973000,1.12979450,0.31326600,48.33294706,0.08777880,0.27705255,28.60000000
EURUSD,2021-12-29,1.13326000,0.25300778,1.13068600,1.13001700,0.31802218,52.36778981,0.08777880,0.27705255,-15.20000000
EURUSD,2021-12-30,1.13174000,-0.13412633,1.13136800,1.13015050,0.31988350,50.12726790,0.08777880,0.27705255,51.20000000
EURUSD,2021-12-31,1.13686000,0.45240073,1.13225100,1.13031350,0.32334490,56.82767840,0.08777880,0.27705255,-28.30000000
EURUSD,2022-01-02,1.13403000,-0.24893127,1.13291700,1.13052050,0.31943281,52.61957193,0.08777880,0.27705255,-39.80000000
EURUSD,2022-01-03,1.13005000,-0.35096073,1.13253000,1.13045000,0.32839076,47.31327954,0.08777880,0.27705255,-11.80000000
EURUSD,2022-01-04,1.12887000,-0.10442016,1.13207700,1.13042050,0.32680221,45.83741136,0.08777880,0.27705255,23.50000000
EURUSD,2022-01-05,1.13122000,0.20817277,1.13209700,1.13059450,0.32802117,49.23374379,0.08777880,0.27705255,-11.60000000
EURUSD,2022-01-06,1.13006000,-0.10254416,1.13191700,1.13077800,0.32766992,47.64553428,0.08777880,0.27705255,58.70000000
EURUSD,2022-01-07,1.13593000,0.51944145,1.13224200,1.13114300,0.34445695,55.47318374,0.08777880,0.27705255,-25.20000000
EURUSD,2022-01-09,1.13341000,-0.22184466,1.13254300,1.13113650,0.33527989,51.88660774,0.08777880,0.27705255,6.60000000
EURUSD,2022-01-10,1.13407000,0.05823135,1.13262400,1.13165500,0.26584945,52.74828104,0.08777880,0.27705255,31.80000000
EURUSD,2022-01-11,1.13725000,0.28040597,1.13317500,1.13227150,0.27070108,56.76591865,0.08777880,0.27705255,69.60000000
EURUSD,2022-01-12,1.14421000,0.61200264,1.13391000,1.13308050,0.29450826,63.98391219,0.08777880,0.27705255,31.50000000
EURUSD,2022-01-13,1.14736000,0.27529911,1.13524300,1.13408000,0.29619789,66.69408867,0.08777880,0.27705255,-64.60000000
EURUSD,2022-01-14,1.14090000,-0.56303166,1.13632800,1.13442900,0.30634114,57.18967534,0.08777880,0.27705255,9.80000000
EURUSD,2022-01-16,1.14188000,0.08589710,1.13762900,1.13485300,0.30601481,58.16369897,0.08777880,0.27705255,-17.30000000
EURUSD,2022-01-17,1.14015000,-0.15150454,1.13852200,1.13530950,0.30379458,55.75219675,0.08777880,0.27705255,-71.40000000
EURUSD,2022-01-18,1.13301000,-0.62623339,1.13881700,1.13536700,0.33815242,47.07696819,0.08777880,0.27705255,20.40000000
EURUSD,2022-01-19,1.13505000,0.18005137,1.13872900,1.13548550,0.34012192,49.49504222,0.08777880,0.27705255,-26.20000000
EURUSD,2022-01-20,1.13243000,-0.23082684,1.13863100,1.13558700,0.34115470,46.55313089,0.08777880,0.27705255,17.50000000
EURUSD,2022-01-21,1.13418000,0.15453494,1.13864200,1.13563300,0.33815312,48.74456900,0.08777880,0.27705255,-12.20000000
EURUSD,2022-01-23,1.13296000,-0.10756670,1.13821300,1.13569400,0.33763139,47.28886754,0.08777880,0.27705255,-17.90000000
EURUSD,2022-01-24,1.13117000,-0.15799322,1.13690900,1.13540950,0.32239304,45.15798962,0.08777880,0.27705255,-10.10000000
EURUSD,2022-01-25,1.13016000,-0.08928808,1.13518900,1.13521600,0.31849903,43.95446311,0.08777880,0.27705255,-79.40000000
EURUSD,2022-01-26,1.12222000,-0.70255539,1.13332100,1.13482450,0.34640572,35.86262861,0.08777880,0.27705255,-70.20000000
EURUSD,2022-01-27,1.11520000,-0.62554579,1.13065300,1.13414100,0.37071296,30.51397900,0.08777880,0.27705255,-7.00000000
EURUSD,2022-01-28,1.11450000,-0.06276901,1.12808800,1.13330500,0.36529885,30.03297794,0.08777880,0.27705255,16.60000000
EURUSD,2022-01-30,1.11616000,0.14894572,1.12640300,1.13261000,0.36857083,32.74064118,0.08777880,0.27705255,81.40000000
EURUSD,2022-01-31,1.12430000,0.72928612,1.12532800,1.13202850,0.38842287,44.15358236,0.08777880,0.27705255,31.50000000
EURUSD,2022-02-01,1.12745000,0.28017433,1.12483000,1.13173050,0.39297687,47.84197246,0.08777880,0.27705255,22.20000000
EURUSD,2022-02-02,1.12967000,0.19690452,1.12437900,1.13151050,0.39574789,50.33167874,0.08777880,0.27705255,169.30000000
EURUSD,2022-02-03,1.14660000,1.49866775,1.12574300,1.13197800,0.51882565,64.31941853,0.08777880,0.27705255,-18.30000000
EURUSD,2022-02-04,1.14477000,-0.15960230,1.12710300,1.13200600,0.50266323,62.27777477,0.08777880,0.27705255,-9.20000000
EURUSD,2022-02-06,1.14385000,-0.08036549,1.12847200,1.13183050,0.49882341,61.22558942,0.08777880,0.27705255,-14.90000000
EURUSD,2022-02-07,1.14236000,-0.13026184,1.13048600,1.13190350,0.48289204,59.47307076,0.08777880,0.27705255,3.20000000
EURUSD,2022-02-08,1.14268000,0.02801219,1.13323400,1.13194350,0.48257078,59.73960688,0.08777880,0.27705255,-1.80000000
EURUSD,2022-02-09,1.14250000,-0.01575244,1.13603400,1.13206100,0.48121228,59.50254859,0.08777880,0.27705255,-44.20000000
EURUSD,2022-02-10,1.13808000,-0.38687090,1.13822600,1.13231450,0.46729473,53.85154697,0.08777880,0.27705255,-34.50000000
EURUSD,2022-02-11,1.13463000,-0.30314213,1.13925900,1.13229350,0.47124133,49.87034894,0.08777880,0.27705255,-1.30000000
EURUSD,2022-02-13,1.13450000,-0.01145748,1.13996400,1.13239700,0.46814836,49.72118426,0.08777880,0.27705255,-26.00000000
EURUSD,2022-02-14,1.13190000,-0.22917585,1.14018700,1.13228300,0.46978028,46.71188312,0.08777880,0.27705255,28.70000000
EURUSD,2022-02-15,1.13477000,0.25355597,1.13900400,1.13237350,0.47272387,50.28851432,0.08777880,0.27705255,-5.50000000
EURUSD,2022-02-16,1.13422000,-0.04846797,1.13794900,1.13252600,0.47131937,49.60144026,0.08777880,0.27705255,21.40000000
EURUSD,2022-02-17,1.13636000,0.18867592,1.13720000,1.13283600,0.47219481,52.33048850,0.08777880,0.27705255,-43.30000000
EURUSD,2022-02-18,1.13203000,-0.38104122,1.13616700,1.13332650,0.45099658,46.80757734,0.08777880,0.27705255,41.80000000
EURUSD,2022-02-20,1.13621000,0.36924816,1.13552000,1.13437700,0.42745283,52.06681313,0.08777880,0.27705255,-63.70000000
EURUSD,2022-02-21,1.12984000,-0.56063580,1.13425400,1.13514400,0.45092932,44.79777209,0.08777880,0.27705255,27.00000000
EURUSD,2022-02-22,1.13254000,0.23897189,1.13370000,1.13596300,0.45221335,48.10490358,0.08777880,0.27705255,-80.10000000
EURUSD,2022-02-23,1.12453000,-0.70725979,1.13269000,1.13597450,0.45669029,40.37669165,0.08777880,0.27705255,-23.90000000
EURUSD,2022-02-24,1.12214000,-0.21253324,1.13145400,1.13570900,0.45417761,38.39466007,0.08777880,0.27705255,50.50000000
EURUSD,2022-02-25,1.12719000,0.45003297,1.13098300,1.13558500,0.46403709,44.58462612,0.08777880,0.27705255,-126.10000000
EURUSD,2022-02-27,1.11458000,-1.11871113,1.12896400,1.13398400,0.37711251,35.10059829,0.08777880,0.27705255,50.60000000
EURUSD,2022-02-28,1.11964000,0.45398267,1.12750600,1.13272750,0.39978280,40.56416410,0.08777880,0.27705255,-73.40000000
EURUSD,2022-03-01,1.11230000,-0.65556786,1.12510000,1.13115000,0.41781001,35.84951863,0.08777880,0.27705255,-25.30000000
EURUSD,2022-03-02,1.10977000,-0.22745662,1.12287400,1.12952050,0.41826901,34.36681307,0.08777880,0.27705255,-62.30000000
EURUSD,2022-03-03,1.10354000,-0.56137758,1.11960700,1.12756350,0.42621572,30.97004685,0.08777880,0.27705255,-104.30000000
EURUSD,2022-03-04,1.09311000,-0.94514019,1.11593400,1.12509400,0.45764612,26.28590282,0.08777880,0.27705255,-51.60000000
EURUSD,2022-03-06,1.08795000,-0.47204764,1.11147500,1.12258750,0.45967533,24.32568834,0.08777880,0.27705255,-9.60000000
EURUSD,2022-03-07,1.08699000,-0.08823935,1.10772100,1.12020550,0.46023880,23.96758272,0.08777880,0.27705255,46.90000000
EURUSD,2022-03-08,1.09168000,0.43146671,1.10467500,1.11806450,0.48066237,29.43312414,0.08777880,0.27705255,137.00000000
EURUSD,2022-03-09,1.10538000,1.25494650,1.10249400,1.11673850,0.57897905,42.44768692,0.08777880,0.27705255,-52.80000000
EURUSD,2022-03-10,1.10010000,-0.47766379,1.10104600,1.11500500,0.57744110,39.42948794,0.08777880,0.27705255,-91.10000000
EURUSD,2022-03-11,1.09099000,-0.82810654,1.09818100,1.11284350,0.59599934,34.82806342,0.08777880,0.27705255,7.20000000
EURUSD,2022-03-13,1.09171000,0.06599511,1.09612200,1.11061100,0.59249162,35.46903405,0.08777880,0.27705255,65.20000000
EURUSD,2022-03-14,1.09823000,0.59722820,1.09496800,1.10892100,0.61652689,41.11670512,0.08777880,0.27705255,-14.60000000
EURUSD,2022-03-15,1.09677000,-0.13294119,1.09429100,1.10694900,0.60438849,40.26686163,0.08777880,0.27705255,66.60000000
EURUSD,2022-03-16,1.10343000,0.60723762,1.09532300,1.10562850,0.62132416,45.77294433,0.08777880,0.27705255,42.40000000
EURUSD,2022-03-17,1.10767000,0.38425636,1.09729500,1.10438500,0.62652471,48.99628018,0.08777880,0.27705255,-27.50000000
EURUSD,2022-03-18,1.10492000,-0.24826889,1.09908800,1.10340450,0.61169159,47.04312298,0.08777880,0.27705255,-8.30000000
EURUSD,2022-03-20,1.10409000,-0.07511856,1.10032900,1.10250200,0.61096856,46.44138238,0.08777880,0.27705255,-55.60000000
EURUSD,2022-03-21,1.09853000,-0.50358214,1.09964400,1.10106900,0.60466477,42.51794426,0.08777880,0.27705255,42.10000000
EURUSD,2022-03-22,1.10274000,0.38323942,1.09990800,1.10047700,0.56711165,46.22264470,0.08777880,0.27705255,-41.90000000
EURUSD,2022-03-23,1.09855000,-0.37996264,1.10066400,1.09942250,0.55855555,43.23600410,0.08777880,0.27705255,46.30000000
EURUSD,2022-03-24,1.10318000,0.42146466,1.10181100,1.09896650,0.55341470,47.28904261,0.08777880,0.27705255,-51.30000000
EURUSD,2022-03-25,1.09805000,-0.46501931,1.10179300,1.09838050,0.56016489,43.57642338,0.08777880,0.27705255,-25.10000000
EURUSD,2022-03-27,1.09554000,-0.22858704,1.10167000,1.09798050,0.54905713,41.84537812,0.08777880,0.27705255,37.20000000
